Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
74,65,66,63,98,82,40,71,1,Technical Writing,Mathematical Biology
49,86,60,61,86,78,56,84,1,Theortical Physics,Ecology
84,69,96,83,40,56,48,92,1,Computer Science,Molecular Biology
71,57,91,68,67,47,92,45,1,Biotechnology and Economic Development,Publishing and Editing in Physics
41,51,50,65,79,55,47,65,0,Fail,Fail
51,54,90,96,45,67,87,69,1,Chemical Market Forecasting and Analysis,Urban Planing and Regional Development
91,93,49,89,99,84,69,84,1,Technical Writing in Physics,English Language Skills for Economic Forecasting
80,41,98,89,65,87,100,51,1,Sustainable Economics in Biology Conservation,Sustainable Economics in Biology Conservation
96,91,83,77,47,58,69,76,1,Medicine,Computational Chemistry
66,70,53,52,59,80,56,48,1,Mathematical Modeling,Financial Services
85,81,89,51,40,43,61,52,1,Biomedical Engineering,Biochemistry
93,44,89,96,45,94,50,91,1,Mathematical Biology,Archivist
61,63,100,68,83,86,85,65,1,Medicine,Chemical Supply Chain Management
91,66,86,94,41,46,61,73,1,Operation Resarch,Ecology
54,61,50,86,62,48,92,84,1,Microeconomics,Ecology
77,77,80,57,88,75,71,91,1,Cultural Heritage Preservation,Publishing and Editing in Physics
89,83,70,51,92,88,85,97,1,Travel Writing and Guidebook Publishing,Global Financial Markets
57,86,64,50,90,97,76,61,1,Theortical Physics,Copywriting
45,81,75,51,89,56,54,58,1,Physics Journalism,Bioarchaeology
69,73,87,59,66,44,59,75,1,Anatomy,Econophysics
83,53,99,43,58,81,54,84,1,Emergency management and Disaster,Biomedical Engineering
77,78,95,83,51,55,82,92,1,Public Finance,Geography of Chemical Waste Management
91,71,64,69,53,95,63,88,1,Cartography,Chemistry and Scientific Revolution
87,85,63,88,96,74,54,58,1,Medicinal Chemistry,Medical Physics
59,88,43,46,62,95,40,87,1,Theortical Physics,Museum Curator
64,42,59,97,58,74,40,67,1,Organic Chemistry,Historical Education and Outreach
62,72,42,80,80,55,70,78,1,Geographic Information Systems,Chemistry Journalism
52,61,92,96,72,58,58,49,1,Anatomy,Biotechnology and Economic Development
100,99,44,93,97,72,63,56,1,Publishing and Editing in Physics,Historical Geography
89,97,73,97,64,89,45,70,1,Inorganic Chemistry,Quantum Mechanics
90,42,62,44,42,49,56,86,0,Fail,Fail
76,88,45,99,91,56,100,77,1,Education,Technical Writing
55,92,46,49,73,55,45,49,0,Fail,Fail
49,93,73,98,44,53,92,52,1,Econophysics,Energy Economics
43,70,42,59,84,45,48,57,0,Fail,Fail
55,43,75,89,59,57,59,94,1,Transportation and Logistics,Tourism and Hospitality
45,77,58,84,90,53,53,40,1,Chemistry Education and Curriculum Development,Analytical Chemistry
53,42,69,41,78,83,71,65,1,Journalism and Media,Historical Geography
43,44,53,61,88,79,84,55,1,Writing and Editing,Museum Curation and Interpretation
66,50,82,47,56,82,91,49,1,Microbiology,Geographical Perspectives on Ecosystem Services
87,41,51,80,58,65,58,76,1,Computer Science,Government and Public Services
72,48,67,47,43,80,46,51,0,Fail,Fail
76,83,51,40,53,68,64,68,1,Astrophysics,Content Management
75,95,56,78,40,49,78,48,1,Science Journalism,Data Scientist
55,81,91,70,81,86,95,89,1,Climate Science,Philosophy of Physics
41,70,96,97,90,72,58,87,1,Lab Assistant,Physical Chemistry
94,54,50,40,68,57,61,94,1,Tourism and Hospitality,Urban Planing and Regional Development
47,61,60,71,48,41,72,100,1,Emergency management and Disaster,Data Reporting
74,95,81,73,82,55,56,86,1,Physics Education,Medicinal Chemistry
63,79,86,60,63,77,52,92,1,Medicine,GeoPhysics
92,96,85,74,94,86,62,91,1,Climate Science,History of Chemical Discoveries
42,83,79,77,71,62,72,88,1,Transportation and Logistics,Geography of Chemical Waste Management
61,72,53,85,68,49,99,46,1,Analytical Chemistry,Chemistry Education and Curriculum Development
66,88,70,58,59,51,95,69,1,Econophysics,Spatial Dynamics of Chemical Reactions
42,44,92,83,98,78,43,88,1,Geography of Chemical Waste Management,Transportation and Logistics
76,41,95,48,67,89,61,46,1,Medicine,Journalism
94,46,51,98,92,85,90,63,1,Economic History,Translation
70,55,45,75,96,54,93,47,1,Education,Lab Assistant
82,100,94,53,60,42,93,46,1,Economics of Biomedical Research and Development,Technical Writing
45,54,53,72,82,98,80,62,1,Content Creation,Economic History
69,85,57,85,42,53,65,43,1,Organic Chemistry,Lab Assistant
48,58,40,73,66,53,42,56,0,Fail,Fail
52,60,88,77,87,51,81,87,1,Academic Research,Publishing and Editing in Physics
55,61,72,59,84,57,48,47,1,Publishing,Molecular Biology
43,99,78,45,100,73,87,79,1,English Language Skills for Economic Forecasting,Technical Writing in Physics
68,71,85,51,80,58,92,70,1,Biotechnology and Economic Development,Technical Writing
84,57,77,73,41,76,46,53,1,Signal Processing Engineers,Inorganic Chemistry
68,60,54,68,45,49,83,68,1,Microeconomics,Geographic Information Systems
43,49,92,49,84,60,84,53,1,Sustainable Economics in Biology Conservation,Emergency management and Disaster
50,62,54,87,68,76,52,71,1,Lab Assistant,Physics Education
66,57,71,90,49,86,89,46,1,Evolution of Chemical Education,Radiology
82,47,99,71,87,44,82,79,1,English Language Skills for Economic Forecasting,Scientific Writing in Chemistry
95,80,68,64,78,96,76,87,1,Surveying and Geomatics,Financial Services
94,90,55,40,55,44,52,40,0,Fail,Fail
72,55,81,91,53,44,43,48,1,Organic Chemistry,Archaeology
78,94,42,70,52,53,45,48,1,Physics Education,Cultural Heritage Preservation
98,41,71,66,85,80,47,61,1,Data Reporting,Inorganic Chemistry
88,55,96,97,48,75,76,79,1,Biotechnology,Ecology
89,67,89,80,40,75,77,80,1,Biostatistics,Mathematical Physics
82,93,46,59,77,71,51,79,1,Mathematical Modeling,Physical Chemistry
53,76,70,56,96,52,63,93,1,Emergency management and Disaster,Econophysics
61,49,93,85,64,85,76,74,1,Organic Chemistry,Biotechnology and Economic Development
49,97,76,86,99,82,57,61,1,Copywriting,Conservation of Biodiversity Hotspots
84,47,41,89,66,40,59,74,1,Education,Medicinal Chemistry
51,48,94,54,53,99,80,44,1,Journalism and Media,Data Analysis
47,53,60,93,98,64,61,100,1,Chemistry Education and Curriculum Development,Geospatial Techoology
47,66,55,95,60,71,98,48,1,Economic Policy,Analytical Chemistry
72,88,49,95,82,45,87,61,1,Chemical Market Forecasting and Analysis,Travel Writing and Guidebook Publishing
73,63,55,67,43,46,58,49,0,Fail,Fail
63,76,44,41,56,49,56,70,0,Fail,Fail
97,74,41,93,62,73,69,87,1,Analytical Chemistry,Econophysics
89,55,96,82,58,93,46,97,1,Spatial Dynamics of Chemical Reactions,Organic Chemistry
66,63,100,52,99,45,45,61,1,Editing,Mathematical Physics
53,82,76,96,94,87,94,72,1,Publishing and Editing in Physics,Global Financial Markets
60,60,50,42,50,56,71,53,0,Fail,Fail
41,49,43,68,45,40,99,78,0,Fail,Fail
61,73,49,50,48,72,91,97,1,International Development,Cartography
90,84,45,94,73,48,61,49,1,Analytical Chemistry,Quantum Mechanics
99,73,68,85,41,65,60,66,1,Computer Science,Data Analysis
83,53,69,89,48,58,69,66,1,Computational Chemistry,Materials Science
58,100,52,55,41,69,69,80,1,Theortical Physics,Archaeology
87,94,79,58,78,57,57,77,1,Operation Resarch,Mathematical Modeling
50,74,41,93,85,60,44,64,1,Technical Writing for Chemistry,Chemistry Education and Curriculum Development
57,77,64,99,77,85,96,92,1,Environmental Economics,Transportation and Logistics
74,49,59,43,68,70,92,45,1,Public Finance,Sustainable Economics in Biology Conservation
85,79,86,89,61,71,87,98,1,International Economics,Cultural Heritage Management and Preservation
61,69,48,61,44,48,40,49,0,Fail,Fail
99,59,45,97,87,43,75,51,1,Operation Resarch,Economic Policies in the Chemical Sector
59,78,84,100,89,94,97,92,1,Economics of Biomedical Research and Development,Historical Preservation and Cultural Heritage
58,70,45,43,94,40,43,46,0,Fail,Fail
48,74,63,55,76,88,78,47,1,Historical Preservation and Cultural Heritage,Historical Preservation and Cultural Heritage
87,52,86,88,53,100,66,89,1,Journalism and Media,Archivist
88,82,56,72,49,73,42,85,1,Science Journalism,History of Physics
73,42,95,92,57,52,72,45,1,Biotechnology,Historical Education and Outreach
61,90,58,45,70,52,86,59,1,Econophysics,Journalism
68,59,79,58,40,44,69,76,1,Anatomy,Economics of Biomedical Research and Development
85,96,99,84,40,99,84,98,1,Biostatistics,Historical Anthropology
62,53,76,41,81,95,64,45,1,Museum Curator,Statistical Demography
52,42,61,45,94,60,99,59,1,Global Financial Markets,Academic Research and Teaching
98,63,46,85,84,83,78,77,1,Historical Fiction Writing,Economic History
80,88,51,57,63,80,95,58,1,Physics Education,Chemical Engineering
75,67,72,70,61,94,64,71,1,Government and Public Services,Mathematical Modeling
78,83,69,76,50,69,66,49,1,Experimental Physics,Pharmacology
57,87,100,73,79,47,73,93,1,Biophysics,Copywriting
63,86,80,91,89,47,51,81,1,Environmental Jouralism,Public Relations
40,97,84,76,100,56,98,62,1,Medical Physics,International Economics
89,99,48,64,78,73,43,77,1,Mathematics,Geospatial Techoology
46,70,70,87,97,70,62,96,1,Geography of Chemical Waste Management,Spatial Dynamics of Chemical Reactions
57,58,44,43,79,87,72,67,1,Journalism and Media,Energy Economics
98,68,46,61,60,48,65,47,1,Data Analysis,Technical Writing
66,54,78,100,75,100,48,99,1,Transportation and Logistics,Academic Research
79,56,50,73,75,62,97,69,1,International Economics,Historical Analysis of Technological Advances
59,61,90,46,70,54,60,88,1,Conservation of Biodiversity Hotspots,Medicine
86,87,59,57,45,58,96,95,1,Emergency management and Disaster,Radiology
97,74,87,87,53,76,61,60,1,Molecular Biology,Pharmacology
50,90,51,73,69,86,63,55,1,Theortical Physics,Research in Science and Technology Communication
71,90,63,99,79,89,59,76,1,History of Chemical Discoveries,Emergency management and Disaster
74,88,56,68,83,68,85,100,1,Global Financial Markets,Chemical Engineering
62,86,46,88,91,55,97,87,1,Environmental Economics,Organic Chemistry
98,56,40,51,63,40,70,80,1,Data Scientist,Economics of Chemical Manufacturing
42,95,93,65,50,43,100,92,1,Sustainable Economics in Biology Conservation,Academic Research
96,57,99,97,73,90,59,59,1,Molecular Biology,Chemistry Journalism
89,64,49,90,75,70,84,94,1,Environmental Economics,Historical Analysis of Technological Advances
72,48,82,45,58,55,66,46,0,Fail,Fail
70,66,68,72,88,51,96,94,1,Econometrics,Transportation and Logistics
81,75,42,42,88,72,74,54,1,Technical Writing,Economic Policy
81,55,46,46,49,74,68,84,1,Metorology,Technical Writing
52,57,57,69,46,79,100,53,1,Economic Policy,Analytical Chemistry
59,88,59,89,68,59,99,94,1,Astrophysics,Content Creation
83,83,99,61,92,69,70,71,1,Publishing and Editing in Physics,Mathematical Modeling
81,74,70,94,100,62,66,57,1,Math Journalism,Mathematical Biology
82,57,91,91,47,44,76,54,1,Medicinal Chemistry,Energy Economics
100,77,45,75,60,78,86,59,1,Computer Science,Sustainable Chemistry and Economic Development
100,99,46,65,60,96,46,59,1,Historical Preservation and Cultural Heritage,History of Chemical Discoveries
79,67,51,93,92,67,53,91,1,Emergency management and Disaster,Analytical Chemistry
81,67,48,95,76,62,50,87,1,Spatial Dynamics of Chemical Reactions,Technical Writing
51,64,57,100,82,69,81,91,1,Content Creation,Spatial Dynamics of Chemical Reactions
85,81,59,86,78,79,85,80,1,Chemistry and Resource Economics,Materials Science
87,75,74,92,63,62,44,41,1,Education,Analytical Chemistry
87,98,61,67,42,53,78,82,1,Physics Education,Quantum Mechanics
95,69,75,54,52,56,46,100,1,Signal Processing Engineers,Cultural Heritage Preservation
40,62,97,70,68,42,58,41,0,Fail,Fail
70,64,65,57,46,84,40,75,1,Archivist,Mathematical Biology
76,51,62,68,85,42,98,61,1,English Language Skills for Economic Forecasting,Landscape Ecology and Biotic Interactions
88,45,99,66,94,85,77,69,1,Digital Marketing,Data Scientist
66,56,85,85,56,65,69,43,1,Anatomy,Quantum Mechanics
71,50,94,86,55,71,82,87,1,Ecology,Transportation and Logistics
56,83,51,83,66,72,41,74,1,Lab Assistant,Archival Studies
90,99,47,73,73,97,42,81,1,Operation Resarch,Technical Writing
78,97,85,41,100,52,45,85,1,Publishing,Anatomy
70,52,72,88,44,84,91,67,1,International Economics,Academic Research and Teaching
82,62,98,47,89,89,77,57,1,Statistical Demography,Data Scientist
98,85,96,63,40,68,80,93,1,Bioinformatics,Geographic Information Systems
97,57,61,74,65,85,48,65,1,Computer Science,Chemical Education
100,61,41,84,46,50,76,64,1,Chemical Engineering,Geographic Information Systems
79,72,90,57,85,85,51,91,1,Biotechnology,Journalism
54,66,86,92,90,66,100,44,1,Molecular Biology,Science Communication and Writing
65,72,86,94,53,93,46,63,1,Historical Preservation and Cultural Heritage,Mathematical Physics
56,43,53,46,92,59,77,76,1,Content Creation,Technical Writing
56,78,83,60,72,87,72,97,1,Cultural Heritage Management and Preservation,BioMechanics
69,49,100,54,62,95,66,71,1,Archivist,Cartography
43,59,54,55,44,65,98,100,1,Emergency management and Disaster,Content Creation
87,69,92,97,47,81,80,64,1,Bioarchaeology,Molecular Biology
95,88,93,53,69,70,48,44,1,Biotechnology,Science Communication and Writing
68,96,62,63,49,73,52,45,1,Physics Education,Mathematical Physics
44,91,86,81,60,68,76,89,1,Education,Biomedical Engineering
45,58,92,55,95,92,67,44,1,Technical Writing,Business and Economic Journalism
55,65,56,97,67,90,85,71,1,Government and Public Services,Cultural Heritage Management and Preservation
59,79,59,61,47,40,44,45,0,Fail,Fail
65,65,94,88,74,50,65,94,1,Transportation and Logistics,Atmospheric Chemistry
42,43,97,86,81,42,70,48,1,Organic Chemistry,Spatial Dynamics of Chemical Reactions
68,91,97,66,85,41,74,65,1,Astrophysics,Quantum Chemistry
88,49,60,40,66,78,41,48,0,Fail,Fail
53,42,45,66,89,58,82,65,1,Communications,Lab Assistant
55,71,82,61,95,77,48,47,1,Publishing,Education
97,90,60,42,55,89,68,42,1,Data Analysis,Education
86,77,99,56,68,72,51,80,1,Microbiology,Physics Education
53,76,86,70,42,91,71,53,1,Journalism and Media,Materials Science
70,97,97,53,74,88,59,61,1,Physiology,Metorology
60,72,84,61,80,70,50,42,1,Anatomy,Technical Writing in Physics
40,74,93,43,82,93,95,64,1,Creative Writing,Econophysics
89,76,76,79,53,56,54,57,1,Computer Science,Cartography
45,93,72,79,92,65,84,88,1,Emergency management and Disaster,Technical Writing for Chemistry
91,88,40,48,72,57,66,53,1,Science Journalism,Geospatial Techoology
67,88,90,71,62,87,80,96,1,Geospatial Techoology,Economics of Biomedical Research and Development
92,60,82,58,78,72,44,79,1,Ecology,Biochemistry
93,95,93,43,85,87,41,58,1,Publishing,GeoPhysics
98,95,48,86,67,64,41,71,1,Mathematical Physics,Journalism
63,98,72,71,43,79,43,68,1,Astrophysics,Chemical Engineering
50,50,92,42,58,61,71,63,1,Anatomy,Travel Writing and Guidebook Publishing
56,83,44,68,48,40,63,59,0,Fail,Fail
86,81,86,59,95,46,46,92,1,Emergency management and Disaster,Quantum Mechanics
63,100,63,55,82,66,85,68,1,English Language Skills for Economic Forecasting,Plantery Science
56,76,56,45,62,64,73,96,1,Tourism and Hospitality,Academic Research
92,40,49,97,41,56,41,98,1,Geography of Chemical Waste Management,Environmental Jouralism
47,46,77,62,41,81,78,69,1,Government and Public Services,Academic Research and Teaching
97,97,53,80,49,45,88,58,1,Econometrics,Chemical Supply Chain Management
43,50,71,82,47,50,87,64,1,Economic Policies in the Chemical Sector,Archaeology
47,85,41,96,67,87,55,58,1,Historical Preservation and Cultural Heritage,Urban Planing and Regional Development
77,90,72,71,78,87,55,91,1,Historical Geography,Science Communication
88,100,97,51,70,43,78,49,1,Epidemiology,Theortical Physics
87,96,93,99,97,90,60,98,1,Academic Publishing,Conservation of Biodiversity Hotspots
88,99,44,93,74,100,82,45,1,Energy Economics,Econometrics
84,83,58,62,80,46,93,85,1,Physics Education,Education
54,67,50,63,93,56,52,78,1,Content Creation,Translation
61,79,62,80,76,40,73,78,1,Math Journalism,Chemical Education
98,47,93,60,78,49,64,44,1,Operation Resarch,Quantum Mechanics
92,88,50,85,87,78,54,52,1,Chemical Engineering,Physics Content Creation
50,66,94,94,50,60,53,71,1,Pharmacology,Chemistry Education and Curriculum Development
94,63,40,89,79,68,53,51,1,Analytical Chemistry,Physical Chemistry
53,90,52,84,79,74,43,57,1,Chemical Engineering,Pharmacology
55,49,56,70,74,51,64,65,1,Cultural Heritage Preservation,Geography of Chemical Waste Management
56,80,81,63,55,87,51,40,1,Government and Public Services,Technical Writing
77,63,90,76,53,43,63,77,1,Biotechnology,Energy Economics
84,74,83,64,54,84,81,99,1,Environmental Economics,Archivist
89,72,58,90,71,91,60,63,1,Evolution of Chemical Education,Math Journalism
80,83,60,71,59,68,45,81,1,Tourism and Hospitality,Geographic Information Systems
81,76,81,57,40,60,65,87,1,Cartography,BioMechanics
50,74,47,53,88,91,89,55,1,Economic History,Physics Education
98,46,41,68,73,44,68,71,1,Data Analysis,Economic Policy
100,72,81,43,76,70,50,57,1,Biostatistics,Quantum Mechanics
83,61,59,62,48,70,57,66,1,Data Analysis,Urban Planing and Regional Development
77,48,74,48,93,92,77,77,1,Academic Publishing,Publishing
49,54,51,49,56,94,72,42,0,Fail,Fail
96,83,67,67,57,100,66,87,1,Emergency management and Disaster,Plantery Science
45,91,66,57,90,49,44,44,1,Experimental Physics,Economics
85,68,55,93,88,83,100,51,1,Chemistry and Scientific Revolution,Chemical Engineering
98,58,55,100,40,43,85,51,1,Financial Services,Pharmacology
91,42,50,88,84,69,87,60,1,Content Creation,Microeconomics
58,44,74,47,40,66,88,71,1,Microeconomics,Chemistry and Scientific Revolution
79,95,75,96,75,100,78,77,1,Geochemistry,Astrophysics
87,57,57,79,92,45,90,61,1,Econometrics,Climate Science
91,69,55,73,53,58,71,55,1,Data Analysis,Geospatial Techoology
70,54,84,44,90,64,57,47,1,Publishing,Epidemiology
83,43,100,99,67,66,81,70,1,International Economics,Computational Biology
59,95,50,88,94,88,52,98,1,Evolution of Chemical Education,Archaeology
74,80,44,43,49,65,62,58,0,Fail,Fail
49,48,42,71,93,58,75,42,0,Fail,Fail
75,51,48,94,44,46,85,43,1,International Economics,Biostatistics
43,61,98,85,60,55,62,47,1,Pharmacology,Scientific Writing in Chemistry
46,68,58,56,58,49,83,48,0,Fail,Fail
94,74,91,62,86,42,57,85,1,Data Reporting,Biotechnology
93,79,46,84,76,89,68,57,1,Data Scientist,Risk Manager
88,42,62,54,61,89,65,76,1,Mathematical Archaeology,Chemistry and Scientific Revolution
56,99,88,67,48,98,78,76,1,Medical Physics,Financial Sector Regulatoins
